ts,symbol,exchange,tf,predictor,session,direction,entry_price,sl,tp1,risk_price,outcome_2r,hit_2r,mfe_r,mae_r,exit_reason,review_bucket,entry_model,target_model,management_model,bars_to_entry,confirmation_model,notes_hint
2026-06-15 10:45:00+00:00,ETHUSDT,binance,15,crypto_london_setup_lab,london,long,1727.31,1711.27,1759.3899999999999,16.039999999999964,1.9349874064837904,True,7.57294264339154,-0.06296758104738112,target,no_confirm_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,Setup lab: rejection/break. Judge if this is visually causal or just post-hoc noise.
2026-06-15 10:45:00+00:00,ETHUSDT,binance,15,crypto_london_setup_lab,london,long,1727.31,1711.27,1759.3899999999999,16.039999999999964,1.9349874064837904,True,7.57294264339154,-0.06296758104738112,target,no_confirm_winner,next_open,fixed_2r,be_after_half_target,1,none,Setup lab: rejection/break. Judge if this is visually causal or just post-hoc noise.
2026-07-02 09:45:00+00:00,ETHUSDT,binance,15,crypto_london_setup_lab,london,long,1642.44,1613.99,1699.3400000000001,28.450000000000045,1.964961546572935,True,2.9019332161687106,-0.1725834797891063,target,no_confirm_winner,next_open,fixed_2r,be_after_half_target,1,none,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-07-02 09:45:00+00:00,ETHUSDT,binance,15,crypto_london_setup_lab,london,long,1642.44,1613.99,1699.3400000000001,28.450000000000045,1.964961546572935,True,2.9019332161687106,-0.1725834797891063,target,no_confirm_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-06-15 11:15:00+00:00,ETHUSDT,binance,15,crypto_london_setup_lab,london,long,1739.98,1711.27,1797.4,28.710000000000036,1.9632367816091953,True,3.789620341344473,-0.0003483106931379621,target,setup_confirm_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-06-15 11:15:00+00:00,ETHUSDT,binance,15,crypto_london_setup_lab,london,long,1739.98,1711.27,1797.4,28.710000000000036,1.9632367816091953,True,3.789620341344473,-0.0003483106931379621,target,setup_confirm_winner,next_open,fixed_2r,be_after_half_target,1,none,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-07-02 10:00:00+00:00,ETHUSDT,binance,15,crypto_london_setup_lab,london,long,1642.63,1613.99,1699.9100000000003,28.6400000000001,1.9651873603351957,True,2.8760474860335057,-0.06878491620111803,target,setup_confirm_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,Setup lab: candle-confirm. Judge if this is visually causal or just post-hoc noise.
2026-07-02 10:00:00+00:00,ETHUSDT,binance,15,crypto_london_setup_lab,london,long,1642.63,1613.99,1699.9100000000003,28.6400000000001,1.9651873603351957,True,2.8760474860335057,-0.06878491620111803,target,setup_confirm_winner,next_open,fixed_2r,be_after_half_target,1,none,Setup lab: candle-confirm. Judge if this is visually causal or just post-hoc noise.
2026-05-21 08:45:00+00:00,LINKUSDT,binance,15,crypto_london_setup_lab,london,long,9.684,9.62,9.812,0.06400000000000006,-1.12065,False,0.40625000000002426,-2.687499999999979,stop,no_confirm_loser,structure_confirmed_fvg_edge_retest,fixed_2r,be_after_half_target,3,latest_bull_regime,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-05-21 08:45:00+00:00,LINKUSDT,binance,15,crypto_london_setup_lab,london,long,9.684,9.62,9.812,0.06400000000000006,-1.12065,False,0.40625000000002426,-2.687499999999979,stop,no_confirm_loser,fvg_edge_retest,fixed_2r,be_after_half_target,3,none,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
